track	full_name	url	language	updated	description
Track 1 / Growth-Commerce	Rahul2006MILLION/AgentPay	https://github.com/Rahul2006MILLION/AgentPay	Python	2026-08-26T07:15:26Z	Autonomous multi-agent commerce platform where AI agents discover products, negotiate with merchants, and securely execute payments through Razorpay.
Track 1 / Growth-Commerce	Rahul668877/agentic-commerce-redesign	https://github.com/Rahul668877/agentic-commerce-redesign		2026-08-15T09:21:45Z	Agentic commerce concierge — a merchant-embedded shopping assistant powered by Razorpay. UI/UX reference build with generative in-conversation UI.
Track 2 / Risk	RahulAditya22/razorpay-fraud-detector	https://github.com/RahulAditya22/razorpay-fraud-detector	Python	2026-08-22T10:02:55Z	Fraud-spike detector for Razorpay AI Buildathon
Track 2 / Risk	rahulannaldas0406/razorpay-ai-project	https://github.com/rahulannaldas0406/razorpay-ai-project	Python	2026-08-21T13:51:14Z	AutoReview AI – An automated Python code reviewer and algorithmic optimizer built with Streamlit and Google Gemini for the Razorpay AI Buildathon.
Unknown	rahuldem8124/razorpay_buildathon	https://github.com/rahuldem8124/razorpay_buildathon	JavaScript	2026-08-24T10:16:33Z	
Unknown	RahulH007/RazorPay_Buildathon	https://github.com/RahulH007/RazorPay_Buildathon	Python	2026-08-26T08:23:53Z	
Track 3 / Revenue Recovery	rajanarasimha018-art/ai-revenue-recovery-agent	https://github.com/rajanarasimha018-art/ai-revenue-recovery-agent		2026-08-26T09:58:22Z	AI-powered revenue recovery agent for the Razorpay Buildathon
Track 1 / Growth-Commerce	rajat9para/RazorX-Give-AI-the-Power-to-Transact.-Keep-the-Control.	https://github.com/rajat9para/RazorX-Give-AI-the-Power-to-Transact.-Keep-the-Control.	TypeScript	2026-08-25T19:37:47Z	RazorX is an agentic commerce layer that lets AI buyers discover, compare, negotiate and purchase from AI-ready merchants through Razorpay, while deterministic policies ensure every money action remains explainable, bounded and gated.
Track 3 / Revenue Recovery	Rajavardhan116/recoveryai	https://github.com/Rajavardhan116/recoveryai		2026-08-24T15:48:50Z	AI-powered autonomous revenue recovery agent for the Razorpay Buildathon.
Track 3 / Revenue Recovery	rajdeep547/AI-Revenue-recovery	https://github.com/rajdeep547/AI-Revenue-recovery	Python	2026-08-26T11:38:20Z	Payment recovery agent for failed Razorpay payments — measures incremental uplift against a randomised control group, not raw recovery rate.
Track 1 / Growth-Commerce	Rajugudta/AuraCommerce-AI	https://github.com/Rajugudta/AuraCommerce-AI	TypeScript	2026-08-26T15:27:42Z	AuraCommerce AI is an AI-powered merchant platform that helps businesses grow through smart product recommendations, personalized offers, review analysis, and sales insights. Built for the Razorpay Buildathon, it uses AI to improve customer engagement, boost revenue, and simplify merchant decision-making with a modern, intuitive dashboard
Track 3 / Revenue Recovery	Rakshitha6851/recoverai	https://github.com/Rakshitha6851/recoverai	Python	2026-08-24T07:16:29Z	AI-powered failed payment recovery agent for the Razorpay AI Buildathon
Track 2 / Risk	rani-07/return-risk-scorer	https://github.com/rani-07/return-risk-scorer	Jupyter Notebook	2026-08-24T05:48:34Z	AI-powered return-risk scoring for merchants, built for Razorpay's AI Buildathon (AI Risk Manager track).
Track 1 / Growth-Commerce	Rashmitha-karipe/agentcart	https://github.com/Rashmitha-karipe/agentcart	JavaScript	2026-08-23T08:46:03Z	AI-Native Agentic Commerce Platform built for the Razorpay AI Buildathon
Unknown	Ravi-Ratna-66/RazorPay-Buildathon	https://github.com/Ravi-Ratna-66/RazorPay-Buildathon	Python	2026-08-21T15:05:03Z	
Unknown	realsakshamgarg/Razorpay-Buildathon-2026	https://github.com/realsakshamgarg/Razorpay-Buildathon-2026	JavaScript	2026-08-24T22:02:04Z	
Track 4 / Finance Controller	reddy-0612/razorpay-ai-reconciliation-agent	https://github.com/reddy-0612/razorpay-ai-reconciliation-agent	Jupyter Notebook	2026-08-28T05:17:03Z	AI system that automatically reconciles payment ledger vs gateway settlement records, classifies discrepancies, and quantifies revenue at risk — built for Razorpay's AI Builder Internship.
Unknown	reet1512/razorpay-buildathon-application-ai-revenue	https://github.com/reet1512/razorpay-buildathon-application-ai-revenue	Python	2026-08-26T14:31:41Z	
Track 2 / Risk	Remonsaha-lab/Razorpay_AI_Risk_manager	https://github.com/Remonsaha-lab/Razorpay_AI_Risk_manager	TypeScript	2026-08-24T20:06:15Z	
Unknown	rishi-Rishikesh01/razorpay-agent	https://github.com/rishi-Rishikesh01/razorpay-agent	Python	2026-07-17T09:43:59Z	AI agent for Razorpay developer support — routes between doc search, code generation, and error debugging (Razorpay AI Builders submission)
Unknown	Ritesh7009/ats-resume-analyzer	https://github.com/Ritesh7009/ats-resume-analyzer	TypeScript	2025-12-30T13:47:29Z	AI-powered ATS Resume Analyzer with OCR support, detailed flaw detection, resume builder, ATS-friendly templates, and Razorpay payment integration. Built with React, TypeScript, Node.js, Express & MongoDB.
Track 3 / Revenue Recovery	rithikaredddy/recoverai	https://github.com/rithikaredddy/recoverai	TypeScript	2026-08-22T17:53:42Z	AI Revenue Recovery agent for Razorpay AI Buildathon (Track 3)
Unknown	RITIKSINGH-DEOS/ResumeAI	https://github.com/RITIKSINGH-DEOS/ResumeAI	TypeScript	2026-08-06T09:27:01Z	AI-powered resume analysis and career development platform with ATS scoring, AI career guidance, resume builder, PDF export, authentication, and premium features using Next.js, Supabase, Clerk, Gemini, Hugging Face, and Razorpay.
Track 1 / Growth-Commerce	Ritish-06/Razorgrowth-AI	https://github.com/Ritish-06/Razorgrowth-AI	TypeScript	2026-08-23T15:40:10Z	RazorGrowth AI is an AI-powered agentic commerce platform that helps merchants grow revenue through intelligent recommendations, upselling, cross-selling, and AI-driven campaigns while making products discoverable and transactable by AI buyers. Built with React, Node.js, PostgreSQL, and Razorpay Test Mode.
Track 1 / Growth-Commerce	RizwanAhamed13/catalogseal	https://github.com/RizwanAhamed13/catalogseal	TypeScript	2026-08-26T12:06:58Z	Verified merchant infrastructure for AI commerce with buyer-gated Razorpay Test checkout and signed evidence.
Track 1 / Growth-Commerce	rkesanchay03/razorpay-agentic-commerce	https://github.com/rkesanchay03/razorpay-agentic-commerce	Python	2026-08-26T18:06:55Z	
Track 2 / Risk	rohansirohi121-pixel/razorpay-ai-risk-manager	https://github.com/rohansirohi121-pixel/razorpay-ai-risk-manager	Python	2026-08-22T09:29:51Z	For the Razorpay AI Buildathon (AI Risk Manager track), I set out to solve a problem most fraud systems get wrong.
Track 1 / Growth-Commerce	ROHIT12311926/razorai-commerce	https://github.com/ROHIT12311926/razorai-commerce	JavaScript	2026-08-26T20:27:27Z	AI-powered agentic commerce platform for Razorpay Buildathon
Unknown	RohitLambole/Razorpay	https://github.com/RohitLambole/Razorpay		2026-08-26T14:39:49Z	This is a razorpay hackathon project
Track 2 / Risk	RookieCoder12/razorpay_ai-risk-manager	https://github.com/RookieCoder12/razorpay_ai-risk-manager		2026-08-24T04:42:33Z	
Track 2 / Risk	rvbvreddy-ctrl/ai-risk-manager-razorpay	https://github.com/rvbvreddy-ctrl/ai-risk-manager-razorpay		2026-08-24T17:31:07Z	 AI-powered payment risk detection and explainable fraud analysis
Unknown	S-Srinivasan-06/Razorpay-Buildathon	https://github.com/S-Srinivasan-06/Razorpay-Buildathon		2026-08-27T18:37:09Z	
Track 1 / Growth-Commerce	sagarml4949/Razorpay_agentic_commerce	https://github.com/sagarml4949/Razorpay_agentic_commerce	Python	2026-08-24T18:18:55Z	An auditable, AI-powered conversational checkout engine integrated with Razorpay. Powered by Groq (Llama 3.3 70B), it features hardcoded financial guardrails to safely execute bounded money actions (dynamic discounts & upsell bundles) while logging every decision to an immutable audit trail.
Track 1 / Growth-Commerce	Sahiljangra115/Hackathon-e-commerce-	https://github.com/Sahiljangra115/Hackathon-e-commerce-	HTML	2026-07-16T11:18:39Z	Jewellery e-commerce storefront built for the PIET hackathon. Next.js + TypeScript, Tailwind CSS and shadcn/ui, 3D product previews via model-viewer, Zustand cart state, NextAuth sign-in, Razorpay checkout, and Playwright end-to-end tests.
Track 3 / Revenue Recovery	SaiSankeerth-dev/Razorpay_demo	https://github.com/SaiSankeerth-dev/Razorpay_demo	Python	2026-08-28T07:23:22Z	Decline-aware AI agent for subscription payment recovery — Razorpay AI Buildathon, Revenue Recovery track
Track 1 / Growth-Commerce	saivigneshpandian/ai-buyer-firewall	https://github.com/saivigneshpandian/ai-buyer-firewall	Python	2026-08-26T20:12:02Z	Checks every AI-buyer transaction against a signed mandate before money moves - allow, step-up, or block. Razorpay AI Buildathon 2026, Track 01.
Track 3 / Revenue Recovery	sakhi-RKS/recoverai	https://github.com/sakhi-RKS/recoverai	Python	2026-08-25T18:59:15Z	AI-powered revenue recovery agent built for the Razorpay hackathon.
Track 3 / Revenue Recovery	SalehaSamreen/razorpay-payrecover-ai	https://github.com/SalehaSamreen/razorpay-payrecover-ai		2026-08-26T07:23:42Z	AI Revenue Recovery Agent for Razorpay AI Buildathon (Track 03). Bounded, explainable, and auditable recovery engine.
Unknown	SAM8402/SAM8402-razorpay-buildathon	https://github.com/SAM8402/SAM8402-razorpay-buildathon	Python	2026-08-25T18:09:35Z	
Track 1 / Growth-Commerce	samarthkumble/razorpay-agentic-commerce	https://github.com/samarthkumble/razorpay-agentic-commerce	Python	2026-08-22T16:15:58Z	
Track 3 / Revenue Recovery	samarthpatilofficial/arc-revenue-control	https://github.com/samarthpatilofficial/arc-revenue-control	Python	2026-08-27T20:09:38Z	Policy-governed AI control plane for payment recovery. Built for the Razorpay AI Buildathon.
Track 1 / Growth-Commerce	samarthrbhatt10/CrossSell-Copilot	https://github.com/samarthrbhatt10/CrossSell-Copilot		2026-08-25T18:36:18Z	Agentic upsell/cross-sell engine for checkout — Gemini function-calling agent proposes offers, a server-side bounds engine gates every money action, and a full audit trail logs the reasoning. Built for Razorpay Buildathon 2026, Track 01: AI Growth & Agentic Commerce.
Track 4 / Finance Controller	Samyak17Jain/reconciliation-sentinel	https://github.com/Samyak17Jain/reconciliation-sentinel	Python	2026-08-28T04:46:24Z	3-way reconciliation agent (bank + ledger + GST) with an adversarial self-audit tier — Razorpay AI Buildathon, AI Finance Controller track
Unknown	sandeepsandyjr143-dotcom/resumecraft	https://github.com/sandeepsandyjr143-dotcom/resumecraft	JavaScript	2026-03-31T14:45:16Z	AI-powered resume builder that parses resumes, optimizes for job roles, calculates ATS score, and exports professional PDFs. Built with React, Node.js, Prisma, Supabase, OpenAI, Razorpay, and Google OAuth.
Unknown	sandhya-verma13/Razorpay-buildathon	https://github.com/sandhya-verma13/Razorpay-buildathon		2026-08-22T12:17:24Z	
Unknown	sandilyagaurav522-arch/coders	https://github.com/sandilyagaurav522-arch/coders		2025-10-09T23:23:15Z	This project integrates a secure payment gateway for hackathon prototypes, enabling real-time transactions on a home-hosted server via ngrok. Built with Node.js, Express.js, and Razorpay API, it offers a responsive HTML, CSS, JS frontend with encrypted HTTPS communication for safe, live demos.
Track 2 / Risk	sandysunny99/razorpay-ai-risk-manager	https://github.com/sandysunny99/razorpay-ai-risk-manager	Python	2026-08-25T06:38:04Z	
Track 1 / Growth-Commerce	sania252004/Cartwright-Autonomous-Shopping-Agent	https://github.com/sania252004/Cartwright-Autonomous-Shopping-Agent	TypeScript	2026-08-21T19:14:07Z	Cartwright transforms traditional 12-step e-commerce browsing into a zero-friction autonomous conversation. Built for Track 1: AI Growth & Agentic Commerce (Razorpay AI Builder 2026), the agent uses multi-turn Google GenAI tool calling to autonomously search live inventory, evaluate product specifications, maximize discount coupon yields, and execu
Unknown	sanj004/Oliver	https://github.com/sanj004/Oliver		2026-08-28T03:06:48Z	AI agent for conversational checkout — Razorpay Buildathon
Track 2 / Risk	Sanjay2408/Riskops	https://github.com/Sanjay2408/Riskops	Python	2026-08-25T18:19:39Z	Razorpay Buildathon , building streak of 2 weeks :)
Unknown	sanjeevsiddharth8/Razorpay-hackathon	https://github.com/sanjeevsiddharth8/Razorpay-hackathon	Python	2026-08-22T08:12:00Z	
Track 1 / Growth-Commerce	sankeerthana979-san/ai-checkout-assistant	https://github.com/sankeerthana979-san/ai-checkout-assistant	Python	2026-08-26T08:40:24Z	AI-powered conversational checkout assistant that recommends products and creates real orders via Razorpay's test API — built for the Razorpay AI Buildathon.
Unknown	Sanketbajaj18/second-brain-setup-razorpay	https://github.com/Sanketbajaj18/second-brain-setup-razorpay	HTML	2026-07-24T15:47:40Z	Second Brain — an AI-native personal knowledge system built on Claude Code (Razorpay AI Builder application)
Track 1 / Growth-Commerce	Sansyuh06/KEOZ	https://github.com/Sansyuh06/KEOZ	Python	2026-08-24T19:27:00Z	Merchant-Side Financial Policy Layer for Agentic Commerce - Track 01 Razorpay Hackathon
Unknown	santusht06/razorpay-buildathon	https://github.com/santusht06/razorpay-buildathon	Python	2026-08-22T08:28:01Z	
Track 2 / Risk	sanyamm27/revenue-recovery-engine	https://github.com/sanyamm27/revenue-recovery-engine	Python	2026-08-24T12:07:51Z	AI-powered payment recovery engine built for Razorpay's AI Buildathon. Classifies why a payment failed, predicts recovery odds with two trained ML models, and decides whether to auto-act using expected-value economics — with a hardcoded safety gate that never auto-actions suspected fraud. FastAPI backend, React + Recharts dashboard.
Unknown	saranraj18/RazorpayFTX-Hackathon	https://github.com/saranraj18/RazorpayFTX-Hackathon	Dart	2021-12-04T18:26:43Z	
Track 1 / Growth-Commerce	SarayuPalamoor/recover-ai	https://github.com/SarayuPalamoor/recover-ai		2026-08-26T09:28:57Z	AI-powered checkout drop-off recovery system for the Razorpay AI Builder Hackathon.
Track 3 / Revenue Recovery	SarthakGusain680/razorpay-revenue-rescuer-	https://github.com/SarthakGusain680/razorpay-revenue-rescuer-	TypeScript	2026-08-25T09:11:16Z	AI Revenue Recovery Agent - Razorpay Buildathon 2026
Track 1 / Growth-Commerce	Sasank1236/razorpay-agentic-commerce	https://github.com/Sasank1236/razorpay-agentic-commerce	Python	2026-08-26T13:32:21Z	
Unknown	sauravraj2003/Razorpay-Buildathon	https://github.com/sauravraj2003/Razorpay-Buildathon		2026-08-26T07:20:14Z	
Track 2 / Risk	SaxenaLakshya/AI-Risk-Manager	https://github.com/SaxenaLakshya/AI-Risk-Manager	Python	2026-08-26T12:19:10Z	ML + LLM order return-risk scorer with cost-weighted evaluation, built for RazorPay Buildathon Track 02 (AI Risk Manager).
Track 1 / Growth-Commerce	Sayan20242004/razorpay-agentic-commerce	https://github.com/Sayan20242004/razorpay-agentic-commerce	TypeScript	2026-08-25T14:32:56Z	
Track 4 / Finance Controller	Sayeed-06/ledger-control	https://github.com/Sayeed-06/ledger-control	Python	2026-08-22T18:19:46Z	Three-way reconciliation agent for Indian payment ops - deterministic tiers + validator-gated LLM adjudication. Razorpay AI Buildathon Track 04.
Unknown	scrollingreel/Razorpay-Ai-Buildathon	https://github.com/scrollingreel/Razorpay-Ai-Buildathon	Python	2026-08-23T13:34:28Z	
Track 3 / Revenue Recovery	Seagull28/razorpay-revenue-recovery-bandit	https://github.com/Seagull28/razorpay-revenue-recovery-bandit	Python	2026-08-26T13:06:46Z	Adaptive contextual bandit (LinUCB) that learns the optimal retry delay for failed recurring payments per bank, failure code, and customer history — built for Razorpay's AI Buildathon 2026 (Track 3: AI Revenue Recovery).
Unknown	Seraphina-Jackson/reconcile-guard-ai	https://github.com/Seraphina-Jackson/reconcile-guard-ai	Python	2026-08-22T16:14:45Z	A Project that i built to showcase my talent on RazorPay Buildathon :)
Track 3 / Revenue Recovery	shaan404/receivables-chaser	https://github.com/shaan404/receivables-chaser	Python	2026-08-24T17:02:21Z	AI agent for B2B receivables recovery — hybrid rules engine + Claude judgment layer, built for the Razorpay AI Buildathon
Track 1 / Growth-Commerce	shaik033arifa/ai-smart-shopping-assistant	https://github.com/shaik033arifa/ai-smart-shopping-assistant		2026-08-21T07:40:19Z	AI-powered smart shopping assistant with agentic commerce and Razorpay integration
Unknown	shailesh1028/Razorpay-Hackathon	https://github.com/shailesh1028/Razorpay-Hackathon	Python	2021-04-10T15:21:13Z	
Track 4 / Finance Controller	shalini355/Tally-AI	https://github.com/shalini355/Tally-AI	Python	2026-08-23T15:01:56Z	Tally is an autonomous AI finance controller that reconciles 60+ messy ERP and bank records . Built with a high-throughput two-stage pipeline (deterministic filter + calibrated LLM matching) and an honest, categorized exception engine . Created for the Razorpay AI Buildathon (Track 04)
Track 2 / Risk	shantanu2006-football/kavach	https://github.com/shantanu2006-football/kavach	Python	2026-08-25T12:36:25Z	Explainable payment-risk engine: calibrated fraud scoring, a cost model instead of a 0.5 threshold, and an LLM that writes the case note but never makes the decision. Razorpay AI Buildathon 2026, Track 2.
Unknown	shanto-joseph/PC_Customization	https://github.com/shanto-joseph/PC_Customization	HTML	2026-03-25T06:49:58Z	Django e-commerce platform for PC hardware with custom PC builder, Razorpay payments, and Vex AI chatbot
Track 1 / Growth-Commerce	Shashank101-aiml/agentic-commerce-growth	https://github.com/Shashank101-aiml/agentic-commerce-growth		2026-08-23T13:18:28Z	an agent that grows revenue for a merchant on Razorpay test-mode APIs, or that makes a merchant transactable by an AI buyer end to end.
Track 1 / Growth-Commerce	shatakshiup2029-cyber/razorpay-ai-buildathon-InstaPay	https://github.com/shatakshiup2029-cyber/razorpay-ai-buildathon-InstaPay	Python	2026-08-24T14:24:58Z	AI Growth & Agentic Commerce: Redefining how businesses sell and engage customers.
Track 3 / Revenue Recovery	ShaunT06/project-lazarus	https://github.com/ShaunT06/project-lazarus	Python	2026-08-25T08:20:42Z	AI-powered revenue recovery agent — Razorpay Buildathon, Track 03
Track 3 / Revenue Recovery	Shikari-ai/recoup	https://github.com/Shikari-ai/recoup	Python	2026-08-24T11:15:30Z	Autonomous revenue recovery agent for Razorpay merchants: detect revenue at risk, diagnose the cause, run a bounded compliant recovery workflow. Razorpay AI Buildathon, Track 03.
Unknown	ShiruvatiNarasimha/razorpay_buildathon	https://github.com/ShiruvatiNarasimha/razorpay_buildathon	TypeScript	2026-08-23T12:42:21Z	
Unknown	shiv123-coder/LoanIQ-AI	https://github.com/shiv123-coder/LoanIQ-AI	TypeScript	2026-08-28T05:27:56Z	Developed a secure AI lending infrastructure for the Razorpay Buildathon, combining biometric liveness, PAN OCR, Explainable AI credit scoring, and direct Razorpay API integration for automated loan disbursements
Unknown	shiva-kumar-1319/RazorPay-Hackathon	https://github.com/shiva-kumar-1319/RazorPay-Hackathon	Python	2026-08-26T12:03:08Z	
Track 2 / Risk	ShivaBoya/ResumeBuilder	https://github.com/ShivaBoya/ResumeBuilder	JavaScript	2025-12-19T07:37:05Z	Built a Resume Builder with AI suggestions, real-time preview, and Razorpay-based premium features. –Enabled users to create, edit, and download resumes with a seamless, interactive UI.
Track 3 / Revenue Recovery	Shivamkr-123/AI-Revenue-Recovery-Agent.	https://github.com/Shivamkr-123/AI-Revenue-Recovery-Agent.	JavaScript	2026-08-22T11:45:45Z	RecoverAI is an AI-powered revenue recovery platform built for Razorpay’s AI Revenue Recovery Track. It uses Google Gemini to detect payment failures, diagnose issues, and recommend recovery actions. A Spring Boot Policy Engine ensures all financial actions are bounded, approved.
Track 2 / Risk	Shivampal157/risklens	https://github.com/Shivampal157/risklens	Python	2026-08-21T10:47:07Z	Real-time payment risk desk — Razorpay AI Builder Internship 2026, Track 2: AI Risk Manager
Track 4 / Finance Controller	shivamshukla02/Recon-engine	https://github.com/shivamshukla02/Recon-engine	Java	2026-08-25T12:49:02Z	Multi-source payment reconciliation engine — matches gateway, bank and ledger records deterministically, falls back to AI fuzzy-matching (rapidfuzz + optional LLM) for ambiguous refs, and logs an honest exception list for everything unresolved. Java/Spring Boot + Python/FastAPI, built for Razorpay AI Buildathon 2026.
Track 3 / Revenue Recovery	Shivani-ramesh09/Razorpay	https://github.com/Shivani-ramesh09/Razorpay		2026-08-25T13:09:23Z	An agentic recovery system for failed Razorpay UPI Autopay mandates which classifies failures, predicts optimal retry timing, and lets an LLM propose actions that a deterministic guardrail layer must approve before execution. Built for Razorpay Buildathon 2026 (Track: AI Revenue Recovery).
Track 3 / Revenue Recovery	SHIVANSH3SRIVASTAVA/revenue-recovery-agent	https://github.com/SHIVANSH3SRIVASTAVA/revenue-recovery-agent	Python	2026-08-21T10:22:10Z	AI agent that recovers failed subscription payments — built for Razorpay Buildathon, Track 03
Unknown	Shree-nithi/Ticket-Management-System-ICFOSS	https://github.com/Shree-nithi/Ticket-Management-System-ICFOSS	HTML	2023-06-08T14:02:53Z	Unified Ticket Management System with Parking assisstance. (Hackathon) Created a web-app from scratch for the tourism sector or Kerala where ticketing for the consumers had to be done with ease within a website. IUsed Firebase for backend, HTML, CSS, JS for frontend, Razorpay for the payment gateway. It is hosted in Firebase itself.
Track 2 / Risk	shreekanthashokg-lang/RiskGraph-AI-Agentic-Payment-Fraud-Detection-Platform	https://github.com/shreekanthashokg-lang/RiskGraph-AI-Agentic-Payment-Fraud-Detection-Platform	Python	2026-08-27T10:32:47Z	RiskGraph AI —Explainable, Agentic Fraud Risk Platform for Payments | Built for Razorpay AI Buildathon 2026
Track 3 / Revenue Recovery	shreelakshmi680-dot/razor-recover-ai	https://github.com/shreelakshmi680-dot/razor-recover-ai	Python	2026-08-24T20:08:43Z	Autonomous AI Revenue Recovery Engine with Deterministic Guardrails (Razorpay AI Buildathon)
Track 1 / Growth-Commerce	Shreyans-704/agentic-commerce-buyer	https://github.com/Shreyans-704/agentic-commerce-buyer	Python	2026-08-26T15:16:40Z	An explainable AI Buyer Agent for agentic commerce that interprets natural-language shopping intent, applies deterministic constraints and spending policies, selects compliant products, and executes purchases through Razorpay with auditable decision traces.
Unknown	Shreyash-Jena/Razorpay_buildathon	https://github.com/Shreyash-Jena/Razorpay_buildathon	Python	2026-08-27T18:09:39Z	
Unknown	ShreyashMishra10/AI-Interview-Trainer	https://github.com/ShreyashMishra10/AI-Interview-Trainer	TypeScript	2026-05-10T10:14:37Z	AI-powered mock interview platform with voice mode, CV builder, and Japanese learning roadmap. Built with Next.js, Supabase, Gemini AI, and Groq.
Unknown	ShreyasVavley/webhub-ai-platform	https://github.com/ShreyasVavley/webhub-ai-platform	TypeScript	2026-06-01T14:09:03Z	An AI-powered multi-tenant website builder built with Next.js 15, Supabase, and Razorpay.
Unknown	ShreyGUPTA0924/RAZORPAY-HACKATHON	https://github.com/ShreyGUPTA0924/RAZORPAY-HACKATHON	Python	2026-08-26T11:10:22Z	
Unknown	shruu1403/razorpay_buildathon	https://github.com/shruu1403/razorpay_buildathon	TypeScript	2026-08-25T21:12:35Z	
Track 3 / Revenue Recovery	shubhambhattog/recoup	https://github.com/shubhambhattog/recoup	TypeScript	2026-08-21T17:44:30Z	A bounded revenue-recovery agent for Razorpay merchants - recovers more than naive retries, and can't misbehave with money. Razorpay AI Buildathon · Track 03.
Unknown	shubhammaurya0221/genwebai	https://github.com/shubhammaurya0221/genwebai	JavaScript	2026-03-23T10:58:43Z	A production-ready AI Website Builder SaaS using the MERN stack that allows users to generate and deploy websites instantly using AI. The platform includes authentication, a credit-based usage system, secure payments via Razorpay, and one-click deployment.
Track 3 / Revenue Recovery	shwetakanth09/recoverai	https://github.com/shwetakanth09/recoverai	Python	2026-08-26T13:01:56Z	AI Revenue Recovery Platform — Razorpay AI Buildathon 2026 Track 03
Open / Other	shwetakanth09/settleai	https://github.com/shwetakanth09/settleai	JavaScript	2026-08-25T20:46:47Z	AI-powered expense splitting with Razorpay integration — Razorpay Buildathon Track 05
Track 4 / Finance Controller	SibgathKhan777/recon-ai-finance-controller	https://github.com/SibgathKhan777/recon-ai-finance-controller	Python	2026-08-23T20:56:14Z	Reconciliation agent for the Razorpay AI Buildathon (Track 04: AI Finance Controller) — deterministic matcher, batch-drift detection, scored against ground truth.
Unknown	sid-ant/MonadArmy	https://github.com/sid-ant/MonadArmy	JavaScript	2021-09-03T17:57:49Z	Razorpay FTX Hackathon 
Unknown	siddheshjoshi2512-commits/Razorpay-buildathon	https://github.com/siddheshjoshi2512-commits/Razorpay-buildathon		2026-08-24T13:25:16Z	
Unknown	siddheshpanditt/Razorpay-Buildathon	https://github.com/siddheshpanditt/Razorpay-Buildathon	Python	2026-08-21T13:42:23Z	
Track 1 / Growth-Commerce	siddiquafathima/deskkit-agentic-commerce	https://github.com/siddiquafathima/deskkit-agentic-commerce	Python	2026-08-27T17:14:39Z	Autonomous procurement agent for Razorpay test-mode commerce — bounded, gated, and fully audited. Built for the Razorpay AI Buildathon, Track 1: Agentic Commerce.
Track 1 / Growth-Commerce	sindhu834/RazorAgent	https://github.com/sindhu834/RazorAgent		2026-08-20T14:24:39Z	AI Growth Assistant for Razorpay Merchants - Automated reconciliation, payment retries, and 24/7 support agent. Built for Razorpay AI Builder Internship 2026
Track 1 / Growth-Commerce	singhaastha88385/ai-checkout-assistant	https://github.com/singhaastha88385/ai-checkout-assistant	HTML	2026-08-23T17:41:34Z	An AI-powered chat assistant embedded in checkout that answers customer questions in real time to reduce cart abandonment — built for Razorpay's AI Growth & Agentic Commerce track
Unknown	SinghAgambir05/Cart-Sentry-	https://github.com/SinghAgambir05/Cart-Sentry-	Python	2026-08-23T18:43:51Z	CartSentry is an autonomous AI abandoned-cart recovery agent built for Razorpay's AI Builder. It uses a local Qwen3:8b LLM to decide between reminders, discounts, and no action, while a separate deterministic Python guardrail enforces a ₹300 maximum discount and logs every decision.
Track 3 / Revenue Recovery	Sirjan-74/recoverai-razorpay-buildathon	https://github.com/Sirjan-74/recoverai-razorpay-buildathon	Python	2026-08-28T05:47:04Z	
Track 2 / Risk	Sitaramaraju88/Return-Risk-Scorer	https://github.com/Sitaramaraju88/Return-Risk-Scorer		2026-08-22T10:51:17Z	"Return-risk scorer for e-commerce orders — Razorpay Buildathon, AI Risk Manager track"""
Track 2 / Risk	Sivanandinisaravanakumar/rto-risk-agent	https://github.com/Sivanandinisaravanakumar/rto-risk-agent	Python	2026-08-23T14:10:09Z	Autonomous RTO risk-scoring agent — explainable ML, guardrailed decisions, and COD-to-prepaid payment conversion tracking. Built for Razorpay AI Buildathon (Track 3: AI Risk Manager).
Unknown	Sk0108/RazorPayBuildathon	https://github.com/Sk0108/RazorPayBuildathon	Python	2026-08-23T12:38:54Z	
Track 4 / Finance Controller	SkandaBasavanahalli/nishchinta-app	https://github.com/SkandaBasavanahalli/nishchinta-app	TypeScript	2026-04-20T18:50:31Z	Nishchinta: A scalable CaaS engine built with React 19, TypeScript, and Vite. Automates GSTR-3B, PF/ESI, and TDS (194C/J) workflows via modular CSV parsing, jsPDF-based secure receipts, and a sandboxed Razorpay UX mockup. Designed for high-performance compliance orchestration, specifically curated for the Indian start-up and MSME ecosystem
Unknown	skkarishma739-tech/Razorpay-AI-Builder--techgithub.io	https://github.com/skkarishma739-tech/Razorpay-AI-Builder--techgithub.io	TypeScript	2026-08-25T22:34:23Z	
Track 3 / Revenue Recovery	smit27ai/recoup	https://github.com/smit27ai/recoup	Python	2026-08-24T14:58:07Z	A recovery decisioning control plane: diagnose at-risk revenue, act under hard compliance gates, and prove the money was incremental. Razorpay AI Buildathon 2026, Track 3.
Track 3 / Revenue Recovery	Sneha-Kar2005/razorpay-revenuepilot-ai	https://github.com/Sneha-Kar2005/razorpay-revenuepilot-ai	TypeScript	2026-08-24T16:48:24Z	RevenuePilot AI — bounded revenue recovery agent for Razorpay AI Builder Internship 2026 (Track 03: AI Revenue Recovery)
Track 4 / Finance Controller	snehpatel05/offlinepay-guard	https://github.com/snehpatel05/offlinepay-guard	TypeScript	2026-08-27T12:00:33Z	Offline payment infrastructure with cryptographic IOUs, secure reconciliation & AI-powered risk analysis — built for the Razorpay AI Buildathon.
Unknown	SOMNATH43910/codemitr-android	https://github.com/SOMNATH43910/codemitr-android	Java	2026-05-20T21:55:32Z	📱 CodeMitr Android — AI-powered companion app for Java developers. Built with Java, Spring Boot backend integration, Razorpay payments, AI Code Review, Career Advice & Resume Builder.
